step,train/loss,train/epsilon,train/replay_size,train/q_mean,train/q_max,train/q_min,train/updates,epis/reward,epis/reward_ema,epis/reward_mean100,epis/len,epis/len_ema,epis/len_mean100,epis/final_score,epis/death_wall,epis/death_self,epis/death_starvation
13929,0.05466286838054657,0.9470698,13929,-0.00800417736172676,0.04568000137805939,-0.07017813622951508,3930,,,,,,,,,,
13933,,,,,,,,-1.7955,-1.0875399749619485,-1.2565375,12,23.027859706523888,29.37,0,1.0,0.0,0.0
13939,0.036497339606285095,0.9470318,13939,-0.006523182615637779,0.043864838778972626,-0.06751007586717606,3940,,,,,,,,,,
13949,0.07463894039392471,0.9469938,13949,-0.013287733308970928,0.04751620814204216,-0.07210153341293335,3950,,,,,,,,,,
13955,,,,,,,,-0.4284999999999999,-1.054587976213851,-1.2415275000000001,22,22.976466721197692,29.49,1,1.0,0.0,0.0
13959,0.052973221987485886,0.9469558,13959,-0.00925994012504816,0.0497279167175293,-0.07118721306324005,3960,,,,,,,,,,
13969,0.004125339910387993,0.9469178,13969,-0.010330215096473694,0.04853452742099762,-0.07077492028474808,3970,,,,,,,,,,
13976,,,,,,,,-1.8575000000000002,-1.0947335774031586,-1.2411475,21,22.87764338513781,29.48,0,1.0,0.0,0.0
13979,0.08729007840156555,0.9468798,13979,-0.0013335709227249026,0.04265212267637253,-0.0589909553527832,3980,,,,,,,,,,
13987,,,,,,,,-1.9675000000000002,-1.1383718985330007,-1.2454675000000002,11,22.28376121588092,29.17,0,1.0,0.0,0.0
13989,0.03695034980773926,0.9468418,13989,-0.00993218645453453,0.04847706854343414,-0.07194960117340088,3990,,,,,,,,,,
13999,0.01956239528954029,0.9468038,13999,-0.010953926481306553,0.04513958469033241,-0.07483939826488495,4000,,,,,,,,,,
14009,0.053167592734098434,0.9467658,14009,-0.008697371929883957,0.04698959365487099,-0.07096710056066513,4010,,,,,,,,,,
14019,0.035476796329021454,0.9467278,14019,-0.00797190424054861,0.045138441026210785,-0.07858027517795563,4020,,,,,,,,,,
14023,,,,,,,,-1.7975,-1.1713283036063504,-1.2434275000000001,36,22.969573155086874,28.84,0,1.0,0.0,0.0
14029,0.05199931934475899,0.9466898,14029,-0.006525016855448484,0.0482054129242897,-0.06827375292778015,4030,,,,,,,,,,
14032,,,,,,,,0.99525,-1.062999388426033,-1.2324375000000003,9,22.271094497332527,28.84,1,0.0,1.0,0.0
14039,0.05437421798706055,0.9466518,14039,-0.011273838579654694,0.046725574880838394,-0.07039578258991241,4040,,,,,,,,,,
14049,0.04022454097867012,0.9466138,14049,-0.01288472581654787,0.04825689643621445,-0.0819888561964035,4050,,,,,,,,,,
14059,0.0019672142807394266,0.9465758,14059,-0.00849569495767355,0.050711724907159805,-0.06926007568836212,4060,,,,,,,,,,
14062,,,,,,,,-1.6395000000000002,-1.0918244190047313,-1.2308975000000002,30,22.6575397724659,28.91,0,1.0,0.0,0.0
14066,,,,,,,,0.8980000000000001,-0.9923331980544946,-1.2278625,4,21.724662783842604,28.41,1,0.0,1.0,0.0
14069,0.020909376442432404,0.9465378,14069,-0.004149408545345068,0.04187454283237457,-0.07310374081134796,4070,,,,,,,,,,
14079,0.055313535034656525,0.9464998,14079,-0.009111950173974037,0.04628102481365204,-0.07347570359706879,4080,,,,,,,,,,
14083,,,,,,,,-1.7055000000000002,-1.02799153815177,-1.2266425,17,21.488429644650473,28.47,0,1.0,0.0,0.0
14089,0.02216346748173237,0.9464618,14089,-0.011047549545764923,0.049564898014068604,-0.06887717545032501,4090,,,,,,,,,,
14099,0.021304968744516373,0.9464238,14099,-0.0074614472687244415,0.0503724068403244,-0.07132111489772797,4100,,,,,,,,,,
14109,0.06864358484745026,0.9463858,14109,-0.008312334306538105,0.04853452742099762,-0.07186444848775864,4110,,,,,,,,,,
14118,,,,,,,,-1.8995000000000002,-1.0715669612441814,-1.2250625000000002,35,22.16400816241795,28.41,0,1.0,0.0,0.0
14119,0.05475369095802307,0.9463478,14119,-0.00582859618589282,0.04978746920824051,-0.06811201572418213,4120,,,,,,,,,,
14129,0.051513463258743286,0.9463098,14129,-0.009389812126755714,0.04700115695595741,-0.07233470678329468,4130,,,,,,,,,,
14139,0.05421438440680504,0.9462718,14139,-0.005839870776981115,0.04512567073106766,-0.0689178928732872,4140,,,,,,,,,,
14149,0.05178540572524071,0.9462338,14149,-0.007564140949398279,0.04496171325445175,-0.06885142624378204,4150,,,,,,,,,,
14159,0.07186862081289291,0.9461958,14159,-0.008493499830365181,0.04616612195968628,-0.07645848393440247,4160,,,,,,,,,,
14169,0.08754479140043259,0.9461578,14169,-0.007274489384144545,0.046572327613830566,-0.06780767440795898,4170,,,,,,,,,,
14173,,,,,,,,-1.8195000000000001,-1.1089636131819722,-1.2262625,55,23.805807754297053,28.11,0,1.0,0.0,0.0
14179,0.08376399427652359,0.9461198,14179,-0.009698127396404743,0.04577330872416496,-0.07823945581912994,4180,,,,,,,,,,
14189,0.018664751201868057,0.9460818,14189,-0.012454528361558914,0.046676911413669586,-0.071592316031456,4190,,,,,,,,,,
14199,0.07164155691862106,0.9460438,14199,-0.010072621516883373,0.048352260142564774,-0.07061217725276947,4200,,,,,,,,,,
14199,,,,,,,,-1.7675,-1.1418904325228736,-1.2282425000000001,26,23.9155173665822,28.07,0,1.0,0.0,0.0
14209,0.06546547263860703,0.9460058,14209,-0.00710593955591321,0.04582245275378227,-0.0705866664648056,4210,,,,,,,,,,
14219,0.06538543850183487,0.9459678,14219,-0.004558547865599394,0.04623699188232422,-0.06955130398273468,4220,,,,,,,,,,
14221,,,,,,,,-1.9655000000000002,-1.1830709108967299,-1.2284825000000001,22,23.81974149825309,28.15,0,1.0,0.0,0.0
14229,0.06587792932987213,0.9459298,14229,-0.008528158068656921,0.04566751420497894,-0.0720212459564209,4230,,,,,,,,,,
14239,0.06871961057186127,0.9458918000000001,14239,-0.011397154070436954,0.047586433589458466,-0.07344815135002136,4240,,,,,,,,,,
14249,0.1135423555970192,0.9458538,14249,-0.006447442341595888,0.0462878942489624,-0.06756015866994858,4250,,,,,,,,,,
14259,0.022373104467988014,0.9458158,14259,-0.003922515083104372,0.046838510781526566,-0.07387515157461166,4260,,,,,,,,,,
14269,0.07237212359905243,0.9457778,14269,-0.008784396573901176,0.0451958104968071,-0.07298025488853455,4270,,,,,,,,,,
14279,0.0076852827332913876,0.9457398,14279,-0.005136833991855383,0.04256869852542877,-0.07198528200387955,4280,,,,,,,,,,
14289,0.05574885755777359,0.9457018,14289,-0.0031194519251585007,0.045187756419181824,-0.06958779692649841,4290,,,,,,,,,,
14290,,,,,,,,-1.8702500000000002,-1.2174298653518933,-1.23207,69,26.078754423340435,28.5,0,1.0,0.0,0.0
14299,0.037797167897224426,0.9456638,14299,-0.007613050285726786,0.04567235708236694,-0.07061217725276947,4300,,,,,,,,,,
14309,0.06878149509429932,0.9456258,14309,-0.007450174540281296,0.044700197875499725,-0.06886756420135498,4310,,,,,,,,,,
14315,,,,,,,,-1.9395000000000002,-1.2535333720842987,-1.2320900000000001,25,26.02481670217341,28.39,0,1.0,0.0,0.0
14319,0.0525946207344532,0.9455878,14319,-0.006156323943287134,0.04578397795557976,-0.06621424853801727,4320,,,,,,,,,,
14329,0.08671512454748154,0.9455498,14329,-0.008149505592882633,0.04698960483074188,-0.06969675421714783,4330,,,,,,,,,,
14331,,,,,,,,1.0105,-1.1403317034800837,-1.20365,16,25.52357586706474,28.42,1,0.0,1.0,0.0
14339,0.019825026392936707,0.9455118,14339,-0.003144819289445877,0.045341335237026215,-0.07118721306324005,4340,,,,,,,,,,
14349,0.004725569859147072,0.9454738,14349,-0.006279470399022102,0.04751620814204216,-0.06677199900150299,4350,,,,,,,,,,
14359,0.07183265686035156,0.9454358,14359,-0.006682122591882944,0.04692355543375015,-0.06622150540351868,4360,,,,,,,,,,
14369,0.12683261930942535,0.9453978,14369,-0.00804226379841566,0.04890891909599304,-0.0725545734167099,4370,,,,,,,,,,
14379,0.05258352309465408,0.9453598,14379,-0.0030662529170513153,0.042176589369773865,-0.07158400118350983,4380,,,,,,,,,,
14382,,,,,,,,-1.5975000000000001,-1.1631901183060793,-1.2023900000000003,51,26.7973970737115,28.7,0,1.0,0.0,0.0
14389,0.0470753088593483,0.9453218,14389,-0.010339134372770786,0.05078809708356857,-0.07121575623750687,4390,,,,,,,,,,
14396,,,,,,,,-1.8715000000000002,-1.1986056123907753,-1.2056000000000002,14,26.157527220025923,28.62,0,1.0,0.0,0.0
14399,0.0859479010105133,0.9452838,14399,-0.0062775141559541225,0.0482054129242897,-0.07858027517795563,4400,,,,,,,,,,
14409,0.053167615085840225,0.9452458,14409,-0.005148342344909906,0.049953393638134,-0.0654062032699585,4410,,,,,,,,,,
14417,,,,,,,,-1.7175000000000002,-1.2245503317712365,-1.2042525000000002,21,25.899650859024625,28.55,0,1.0,0.0,0.0
14419,0.050830334424972534,0.9452078,14419,-0.007711704354733229,0.04689785838127136,-0.07233470678329468,4420,,,,,,,,,,
14429,0.05718793347477913,0.9451698,14429,-0.0063774785958230495,0.04855791851878166,-0.07524906098842621,4430,,,,,,,,,,
14439,0.020646918565034866,0.9451318,14439,-0.00988939218223095,0.045110397040843964,-0.07216943800449371,4440,,,,,,,,,,
14446,,,,,,,,-1.8815000000000002,-1.2573978151826748,-1.2051525,29,26.054668316073393,28.5,0,1.0,0.0,0.0
14449,0.05237700045108795,0.9450938,14449,-0.004875077400356531,0.04787524417042732,-0.07132111489772797,4450,,,,,,,,,,
14457,,,,,,,,-1.5475,-1.271902924423541,-1.2031125000000003,11,25.30193490026972,28.52,0,1.0,0.0,0.0
14459,0.0398932546377182,0.9450558,14459,-0.006910461466759443,0.051403842866420746,-0.07198528200387955,4460,,,,,,,,,,
14469,0.03830402344465256,0.9450178,14469,-0.011466014198958874,0.04505495727062225,-0.06703433394432068,4470,,,,,,,,,,
14475,,,,,,,,0.9027500000000006,-1.1631702782023638,-1.17639,18,24.936838155256233,28.55,1,0.0,1.0,0.0
14479,0.05618702992796898,0.9449798,14479,-0.004425839055329561,0.04775427281856537,-0.07075919210910797,4480,,,,,,,,,,
14489,0.05270479619503021,0.9449418,14489,-0.006419894751161337,0.04763767123222351,-0.08039039373397827,4490,,,,,,,,,,
14499,0.08440042287111282,0.9449038,14499,-0.005304746329784393,0.04813094809651375,-0.07311749458312988,4500,,,,,,,,,,
14500,,,,,,,,-1.8695000000000002,-1.1984867642922457,-1.1748300000000003,25,24.93999624749342,28.03,0,1.0,0.0,0.0
14509,0.05356982350349426,0.9448658,14509,-0.006173140835016966,0.04684168100357056,-0.06610921770334244,4510,,,,,,,,,,
14519,0.061315882951021194,0.9448278,14519,-0.009387347847223282,0.04751620814204216,-0.07040415704250336,4520,,,,,,,,,,
14521,,,,,,,,-1.7175000000000002,-1.2244374260776332,-1.1748500000000002,21,24.742996435118748,27.92,0,1.0,0.0,0.0
14529,0.03475053608417511,0.9447898,14529,-0.008966896682977676,0.04997478798031807,-0.06926007568836212,4530,,,,,,,,,,
14531,,,,,,,,-1.3695000000000002,-1.2316905547737516,-1.16838,10,24.00584661336281,27.53,0,1.0,0.0,0.0
14539,0.03764719143509865,0.9447518,14539,-0.007847816683351994,0.05115307867527008,-0.07823945581912994,4540,,,,,,,,,,
14549,0.06465686112642288,0.9447138,14549,-0.007142715621739626,0.04730238765478134,-0.06923617422580719,4550,,,,,,,,,,
14559,0.04015737771987915,0.9446758,14559,-0.008364216424524784,0.04890891909599304,-0.06628328561782837,4560,,,,,,,,,,
14569,0.005550224334001541,0.9446378,14569,-0.00571758858859539,0.0492311529815197,-0.06954929232597351,4570,,,,,,,,,,
14579,0.05382262170314789,0.9445998,14579,-0.010487218387424946,0.04904192313551903,-0.07213675230741501,4580,,,,,,,,,,
14589,0.0530688613653183,0.9445618,14589,-0.005731428042054176,0.04696977883577347,-0.07385335117578506,4590,,,,,,,,,,
14597,,,,,,,,-1.8875000000000002,-1.264481027035064,-1.1694600000000002,66,26.10555428269467,27.89,0,1.0,0.0,0.0
14599,0.07806547731161118,0.9445238,14599,-0.008734899573028088,0.05423698574304581,-0.07016319781541824,4600,,,,,,,,,,
14604,,,,,,,,-1.53925,-1.2782194756833107,-1.1675375000000001,7,25.150276568559935,27.82,0,1.0,0.0,0.0
14609,0.03767674043774605,0.9444858,14609,-0.00966245960444212,0.04614344239234924,-0.06796911358833313,4610,,,,,,,,,,
14619,0.054346803575754166,0.9444478000000001,14619,-0.0027820805553346872,0.046959735453128815,-0.06632858514785767,4620,,,,,,,,,,
14629,0.02246997319161892,0.9444098,14629,-0.01037090178579092,0.04431933909654617,-0.07163897156715393,4630,,,,,,,,,,
14639,0.06366460025310516,0.9443718,14639,-0.009149677120149136,0.04904192313551903,-0.07489295303821564,4640,,,,,,,,,,
14649,0.0700186938047409,0.9443338,14649,-0.009097817353904247,0.050171468406915665,-0.07170566916465759,4650,,,,,,,,,,
14659,0.0550818033516407,0.9442958,14659,-0.005140261258929968,0.04890891909599304,-0.06732803583145142,4660,,,,,,,,,,
14660,,,,,,,,-1.8575000000000004,-1.3071835018991451,-1.170365,56,26.692762740131936,28.3,0,1.0,0.0,0.0
14669,0.05271433666348457,0.9442578,14669,-0.007922503165900707,0.048376500606536865,-0.0682574138045311,4670,,,,,,,,,,
14671,,,,,,,,-1.8975000000000002,-1.3366993268041878,-1.1724050000000001,11,25.90812460312534,28.28,0,1.0,0.0,0.0
14679,0.05169494450092316,0.9442198,14679,-0.005827764514833689,0.04840308055281639,-0.07197290658950806,4680,,,,,,,,,,
14686,,,,,,,,-1.9795000000000003,-1.3688393604639784,-1.177635,15,25.362718372969073,28.29,0,1.0,0.0,0.0
14689,0.0521782785654068,0.9441818,14689,-0.010552577674388885,0.0464898906648159,-0.0743468701839447,4690,,,,,,,,,,
14699,0.0412495881319046,0.9441438,14699,-0.011586669832468033,0.04488636925816536,-0.07366639375686646,4700,,,,,,,,,,
14703,,,,,,,,-1.6405,-1.3824223924407795,-1.1999650000000002,17,24.94458245432062,28.25,0,1.0,0.0,0.0
14709,0.05412786453962326,0.9441058,14709,-0.010444090701639652,0.048810385167598724,-0.07149236649274826,4710,,,,,,,,,,
14719,0.07069306820631027,0.9440678,14719,-0.006522561889141798,0.044260792434215546,-0.0723089650273323,4720,,,,,,,,,,
14729,0.05649864301085472,0.9440298,14729,-0.00500228488817811,0.04567235708236694,-0.06376510113477707,4730,,,,,,,,,,
14739,0.05197450518608093,0.9439918,14739,-0.009165656752884388,0.046933360397815704,-0.06712234020233154,4740,,,,,,,,,,
14749,0.03324958309531212,0.9439538,14749,-0.007634012494236231,0.04864814132452011,-0.0703197792172432,4750,,,,,,,,,,
14759,0.03896895796060562,0.9439158,14759,-0.003865912789478898,0.04247871786355972,-0.06957092881202698,4760,,,,,,,,,,
14769,0.11844012141227722,0.9438778,14769,-0.007882037200033665,0.04701976478099823,-0.07223696261644363,4770,,,,,,,,,,
14779,0.019563907757401466,0.9438398,14779,-0.009041172452270985,0.04613294079899788,-0.07410773634910583,4780,,,,,,,,,,
14780,,,,,,,,-1.9555000000000002,-1.4110762728187405,-1.201505,77,27.54735333160459,28.88,0,1.0,0.0,0.0
14789,0.018217502161860466,0.9438018,14789,-0.007227728608995676,0.04751620814204216,-0.07197786122560501,4790,,,,,,,,,,
14799,0.06216593459248543,0.9437638,14799,-0.010966130532324314,0.04582393169403076,-0.06903791427612305,4800,,,,,,,,,,
14809,0.05470503121614456,0.9437258,14809,-0.003472583368420601,0.04736679792404175,-0.07213674485683441,4810,,,,,,,,,,
14812,,,,,,,,-1.5055,-1.4157974591778033,-1.1996250000000002,32,27.76998566502436,29.07,0,1.0,0.0,0.0
14819,0.05864802747964859,0.9436878,14819,-0.01188928633928299,0.044934868812561035,-0.06753803044557571,4820,,,,,,,,,,
14829,0.10901716351509094,0.9436498,14829,-0.007344518322497606,0.051130279898643494,-0.06606651842594147,4830,,,,,,,,,,
14839,0.0019656738732010126,0.9436118,14839,-0.010487690567970276,0.049597397446632385,-0.06705859303474426,4840,,,,,,,,,,
14845,,,,,,,,0.3195000000000001,-1.329032586218913,-1.1795550000000001,33,28.031486381773142,28.94,1,0.0,1.0,0.0
14849,0.0773276537656784,0.9435738,14849,-0.011861764825880527,0.04696017503738403,-0.06762009114027023,4850,,,,,,,,,,
14859,0.10444174706935883,0.9435358,14859,-0.005968813318759203,0.04825689643621445,-0.06664595007896423,4860,,,,,,,,,,
14864,,,,,,,,-1.7815,-1.3516559569079674,-1.1814550000000001,19,27.579912062684482,28.99,0,1.0,0.0,0.0
14869,0.09876619279384613,0.9434978,14869,-0.012917876243591309,0.052520934492349625,-0.07712595164775848,4870,,,,,,,,,,
14879,0.022334834560751915,0.9434598,14879,-0.00959737692028284,0.047586433589458466,-0.07561177760362625,4880,,,,,,,,,,
14889,0.039324261248111725,0.9434218,14889,-0.009327066130936146,0.049849703907966614,-0.06898099184036255,4890,,,,,,,,,,
14895,,,,,,,,0.9375000000000004,-1.237198159062569,-1.1540050000000002,31,27.750916459550258,29.14,1,0.0,1.0,0.0
14899,0.0037410480435937643,0.9433838,14899,-0.00992643367499113,0.04043067246675491,-0.07774092257022858,4900,,,,,,,,,,
14909,0.03031802549958229,0.9433458,14909,-0.0051208180375397205,0.04517153277993202,-0.06662926822900772,4910,,,,,,,,,,
14909,,,,,,,,-1.8715000000000002,-1.2689132511094403,-1.1514650000000002,14,27.063370636572742,28.76,0,1.0,0.0,0.0
14919,0.09927113354206085,0.9433078,14919,-0.005590923596173525,0.041793398559093475,-0.06673721969127655,4920,,,,,,,,,,
14929,0.03721078485250473,0.9432698,14929,-0.0063711111433804035,0.051694050431251526,-0.06746196746826172,4930,,,,,,,,,,
14937,,,,,,,,-1.6335000000000002,-1.2871425885539682,-1.1463050000000001,28,27.1102021047441,27.74,0,1.0,0.0,0.0
14939,0.070863276720047,0.9432318,14939,-0.009400405921041965,0.04663093015551567,-0.068758025765419,4940,,,,,,,,,,
14949,0.046802181750535965,0.9431938,14949,-0.008402613922953606,0.04517175257205963,-0.06884817034006119,4950,,,,,,,,,,
14955,,,,,,,,-1.4635,-1.2959604591262697,-1.1858350000000002,18,26.654691999506895,27.55,0,1.0,0.0,0.0
14959,0.0483616404235363,0.9431558,14959,-0.004039494786411524,0.04842730239033699,-0.06613154709339142,4960,,,,,,,,,,
14969,0.06614919751882553,0.9431178,14969,-0.007894218899309635,0.04855791851878166,-0.07249639928340912,4970,,,,,,,,,,
14979,0.02152196690440178,0.9430798,14979,-0.006670547183603048,0.0472564771771431,-0.06748565286397934,4980,,,,,,,,,,
14982,,,,,,,,1.0024999999999997,-1.181037436169956,-1.1837325,27,26.67195739953155,27.63,1,1.0,0.0,0.0
14989,0.0823865532875061,0.9430418,14989,-0.008155426941812038,0.04380045831203461,-0.07390341907739639,4990,,,,,,,,,,
14999,0.05291847512125969,0.9430038000000001,14999,-0.008078970946371555,0.04566565901041031,-0.06859514117240906,5000,,,,,,,,,,
15009,0.01936391554772854,0.9429658,15009,-0.0059068151749670506,0.04578918591141701,-0.06938992440700531,5010,,,,,,,,,,
15019,0.02310021035373211,0.9429278,15019,-0.007291324902325869,0.043489307165145874,-0.07414078712463379,5020,,,,,,,,,,
15029,0.06840819120407104,0.9428898,15029,-0.007216624915599823,0.0465509407222271,-0.062002506107091904,5030,,,,,,,,,,
15039,0.052982866764068604,0.9428518,15039,-0.008102310821413994,0.0470178984105587,-0.06767447292804718,5040,,,,,,,,,,
15042,,,,,,,,-2.0795000000000003,-1.2259605643614582,-1.1863925000000002,60,28.33835952955497,28.05,0,1.0,0.0,0.0
15049,0.0829111710190773,0.9428138,15049,-0.013438180088996887,0.045326001942157745,-0.07387040555477142,5050,,,,,,,,,,
15050,,,,,,,,-1.3647500000000001,-1.232900036143385,-1.1817650000000002,8,27.32144155307722,28.02,0,1.0,0.0,0.0
15059,0.0687083825469017,0.9427758,15059,-0.006336579564958811,0.04357447102665901,-0.06929878890514374,5060,,,,,,,,,,
15069,0.01965900883078575,0.9427378,15069,-0.004556639585644007,0.04652693122625351,-0.06862270832061768,5070,,,,,,,,,,
15069,,,,,,,,-1.9215000000000002,-1.267330034336216,-1.2145900000000003,19,26.90536947542336,27.96,0,1.0,0.0,0.0
15079,0.0362897589802742,0.9426998,15079,-0.006537655368447304,0.044035691767930984,-0.07457081228494644,5080,,,,,,,,,,
15089,0.08895215392112732,0.9426618,15089,-0.0032210396602749825,0.05154821649193764,-0.06497877091169357,5090,,,,,,,,,,
15091,,,,,,,,-1.8955000000000002,-1.2987385326194052,-1.2478125000000002,22,26.66010100165219,27.95,0,1.0,0.0,0.0
15099,0.08114870637655258,0.9426238,15099,-0.00648325914517045,0.04868536442518234,-0.0746174156665802,5100,,,,,,,,,,
15109,0.1342480629682541,0.9425858,15109,-0.005133459810167551,0.04616612195968628,-0.06898202002048492,5110,,,,,,,,,,
15119,0.019504033029079437,0.9425478,15119,-0.005737099796533585,0.04853452742099762,-0.06571951508522034,5120,,,,,,,,,,
15129,0.02263031341135502,0.9425098,15129,-0.008844145573675632,0.046212464570999146,-0.07262787222862244,5130,,,,,,,,,,
15139,0.002445054706186056,0.9424718,15139,-0.006540094967931509,0.04391726851463318,-0.0662376880645752,5140,,,,,,,,,,
15149,0.0029315268620848656,0.9424338,15149,-0.007988405413925648,0.04426277428865433,-0.06861487030982971,5150,,,,,,,,,,
15159,0.03726449981331825,0.9423958,15159,-0.009408525191247463,0.04701977223157883,-0.07387040555477142,5160,,,,,,,,,,
15169,0.06913737207651138,0.9423578,15169,-0.010718702338635921,0.043285928666591644,-0.06840352714061737,5170,,,,,,,,,,
15179,0.07041092216968536,0.9423198,15179,-0.006252877414226532,0.0483652800321579,-0.0705866664648056,5180,,,,,,,,,,
15186,,,,,,,,-1.9395000000000002,-1.330776605988435,-1.2683450000000003,95,30.07709595156958,28.04,0,1.0,0.0,0.0
15189,0.004854412749409676,0.9422818,15189,-0.009182398207485676,0.046238139271736145,-0.07233470678329468,5190,,,,,,,,,,
15199,0.06332796812057495,0.9422438,15199,-0.006159329321235418,0.04578918591141701,-0.07310999929904938,5200,,,,,,,,,,
15203,,,,,,,,-1.71425,-1.3499502756890132,-1.2700125000000002,17,29.4232411539911,27.4,0,1.0,0.0,0.0
15209,0.05253239721059799,0.9422058,15209,-0.007244183216243982,0.04993772506713867,-0.06909433007240295,5210,,,,,,,,,,
15219,0.020724216476082802,0.9421678,15219,-0.007658835034817457,0.04658793658018112,-0.06868506968021393,5220,,,,,,,,,,
15229,0.019214821979403496,0.9421298,15229,-0.006063034292310476,0.04600208252668381,-0.07067848742008209,5230,,,,,,,,,,
15239,0.003383141476660967,0.9420918,15239,-0.00950830802321434,0.04814496636390686,-0.06955321878194809,5240,,,,,,,,,,
15249,0.10396899282932281,0.9420538,15249,-0.0013407403603196144,0.0461268275976181,-0.07197290658950806,5250,,,,,,,,,,
15259,0.13255152106285095,0.9420158,15259,-0.008674959652125835,0.04414830356836319,-0.08290356397628784,5260,,,,,,,,,,
15259,,,,,,,,-1.9975000000000003,-1.3823277619045624,-1.2744925000000003,56,30.752079096291546,27.61,0,1.0,0.0,0.0
15269,0.016516994684934616,0.9419778,15269,-0.005988250952214003,0.04228183999657631,-0.06942546367645264,5270,,,,,,,,,,
15272,,,,,,,,-1.7635,-1.4013863738093342,-1.2745725,13,29.864475141476966,27.17,0,1.0,0.0,0.0
15279,0.06709616631269455,0.9419398,15279,-0.006671914830803871,0.04517175257205963,-0.0676395371556282,5280,,,,,,,,,,
15289,0.1050608828663826,0.9419018,15289,-0.007183961104601622,0.04787524417042732,-0.06929878890514374,5290,,,,,,,,,,
15291,,,,,,,,-1.3615000000000002,-1.3993920551188674,-1.2686525000000002,19,29.321251384403116,27.18,0,1.0,0.0,0.0
15299,0.0025867607910186052,0.9418638,15299,-0.010973036289215088,0.04775427281856537,-0.07457081228494644,5300,,,,,,,,,,
15304,,,,,,,,1.6237499999999998,-1.2482349523629241,-1.2339000000000002,13,28.505188815182958,27.12,1,0.0,1.0,0.0
15309,0.03594265133142471,0.9418258,15309,-0.006780823692679405,0.050171468406915665,-0.06612275540828705,5310,,,,,,,,,,
15312,,,,,,,,-1.8547500000000001,-1.2785607047447778,-1.2341725000000001,8,27.479929374423808,27.09,0,1.0,0.0,0.0
15319,0.05518563091754913,0.9417878,15319,-0.0069098700769245625,0.04518219828605652,-0.07301026582717896,5320,,,,,,,,,,
15329,0.036216527223587036,0.9417498,15329,-0.004874641075730324,0.04345545917749405,-0.06697672605514526,5330,,,,,,,,,,
15339,0.03290708735585213,0.9417118,15339,-0.005105271935462952,0.04543278366327286,-0.0701480507850647,5340,,,,,,,,,,
15349,0.06852073967456818,0.9416738,15349,-0.005721321329474449,0.05238315463066101,-0.0740450769662857,5350,,,,,,,,,,
15356,,,,,,,,-1.8915000000000002,-1.309207669507539,-1.2384325,44,28.305932905702615,27.11,0,1.0,0.0,0.0
15359,0.035927630960941315,0.9416358,15359,-0.006094863172620535,0.05423698574304581,-0.06765875220298767,5360,,,,,,,,,,
15369,0.09243688732385635,0.9415978,15369,-0.003391851903870702,0.04843367636203766,-0.07414078712463379,5370,,,,,,,,,,
15379,0.01870010606944561,0.9415598000000001,15379,-0.008202104829251766,0.04825689643621445,-0.07858027517795563,5380,,,,,,,,,,
15389,0.05794782191514969,0.9415218,15389,-0.00987399835139513,0.04392080381512642,-0.07029619812965393,5390,,,,,,,,,,
15395,,,,,,,,-0.18125000000000036,-1.2528097860321619,-1.2202800000000003,39,28.840636260417483,26.96,1,1.0,0.0,0.0
15399,0.09271714836359024,0.9414838,15399,-0.005051604937762022,0.05115307867527008,-0.07197290658950806,5400,,,,,,,,,,
15400,,,,,,,,0.9259999999999997,-1.1438692967305537,-1.192565,5,27.648604447396607,26.84,1,0.0,1.0,0.0
15409,0.05263309180736542,0.9414458,15409,-0.01291796937584877,0.05099576711654663,-0.07483939826488495,5410,,,,,,,,,,
15418,,,,,,,,-1.7435,-1.173850831894026,-1.1963050000000002,18,27.166174225026776,26.92,0,1.0,0.0,0.0
15419,0.03700568526983261,0.9414078,15419,-0.006110634654760361,0.0472564771771431,-0.07045808434486389,5420,,,,,,,,,,
15429,0.019322076812386513,0.9413698,15429,-0.003685275325551629,0.04362785816192627,-0.06847665458917618,5430,,,,,,,,,,
15432,,,,,,,,-1.8015,-1.2052332902993248,-1.1937950000000002,14,26.507865513775435,26.1,0,1.0,0.0,0.0
15439,0.005343686323612928,0.9413318,15439,-0.00894956011325121,0.04720655828714371,-0.07158400118350983,5440,,,,,,,,,,
15448,,,,,,,,-1.7375,-1.2318466257843586,-1.1924750000000002,16,25.982472238086665,26.01,0,1.0,0.0,0.0
15449,0.002948539098724723,0.9412938,15449,-0.00653780996799469,0.050161510705947876,-0.06929878890514374,5450,,,,,,,,,,
15459,0.020779212936758995,0.9412558,15459,-0.008383776992559433,0.04879676178097725,-0.07032617181539536,5460,,,,,,,,,,
15468,,,,,,,,-1.6795000000000002,-1.2542292944951408,-1.21995,20,25.68334862618233,24.85,0,1.0,0.0,0.0
15469,0.13219806551933289,0.9412178,15469,-0.010212293826043606,0.04912060499191284,-0.07016319781541824,5470,,,,,,,,,,
15478,,,,,,,,-1.8595000000000002,-1.2844928297703837,-1.2201700000000002,10,24.89918119487321,24.69,0,1.0,0.0,0.0
15479,0.05817034840583801,0.9411798,15479,-0.008515498600900173,0.04048250615596771,-0.0751073807477951,5480,,,,,,,,,,
15489,0.01759391836822033,0.9411418,15489,-0.008618813939392567,0.050711724907159805,-0.07186444848775864,5490,,,,,,,,,,
15499,0.06626075506210327,0.9411038,15499,-0.011216074228286743,0.04660661146044731,-0.07310999929904938,5500,,,,,,,,,,
